,Latitude,Longitude,temperature
3559,56.4556,22.2708,-2.95
3560,56.6992,23.7917,-2
3561,55.9811,26.3108,-4.25
3562,56.7436,24.3728,-2
3563,56.6505,25.4375,-3.35
3564,57.5044,22.8086,-2.45
3565,57.5044,22.8086,-2.45
3566,56.3469,27.1613,-4.92
3567,56.6694,21.9986,-1
3568,56.6686,22.0122,-1
3569,56.6864,22.0433,-1
3570,56.0906,27.545,-4.92
3571,56.1039,27.5267,-5.55
3572,56.4472,21.5806,-1
3573,56.4403,21.5778,-1
3574,56.439,21.5833,-1
3575,57.3112,25.3532,-5.22
3576,56.7861,27.6756,-6.07
3577,57.3862,25.4236,-5.22
3578,56.8464,24.5086,-2
3579,56.9492,24.2697,-2
3580,56.6,24.5125,-2
3581,56.5869,24.4078,-2
3582,56.8988,25.6351,-4.55
3583,56.8988,25.6351,-4.55
3584,56.8988,25.6351,-4.55
3585,56.755,24.69,-2
3586,56.6096,26.7509,-4.92
3587,57.0022,24.9697,-2
3588,56.9528,24.9169,-2
3589,56.6161,25.1611,-3.35
3590,57.2783,22.0205,-1
3591,57.2783,22.0205,-1
3592,57.2783,22.0205,-1
3593,57.5084,22.3506,-1
3594,56.8008,23.6014,-2
3595,56.4215,21.8294,-1
3596,56.3489,25.5694,-3.75
3597,56.9031,26.7228,-5.6
3598,56.388,28.1229,-5.87
3599,56.388,28.1229,-5.87
3600,57.1452,22.5346,-1
3601,57.1283,22.5344,-1
3602,57.1845,27.6697,-6.07
3603,57.8604,25.0559,-5.22
3604,57.8604,25.0559,-5.22
3605,57.7679,24.8836,-4.75
3606,56.38,24.1542,-2
3607,56.3208,24.1044,-2
3608,57.178,26.034,-4.55
3609,57.233,25.038,-3.95
3610,35.8621,14.5482,14
3611,35.9681,14.3385,14
3612,36.0189,14.2778,14
3613,35.5249,14.3314,14
3614,36.0189,14.2778,14
3615,52.01737,4.319046,3.59
3616,53.24958,6.889038,3.49
3617,51.75494,5.122569,3.37
3618,52.26874,4.776658,3.54
3619,51.7981,5.128115,3.43
3620,51.91377,6.572347,4.35
3621,52.16322,4.712325,3.33
3622,52.16409,4.707926,3.33
3623,51.5068,5.662786,3.63
3624,51.84949,4.248172,4
3625,53.04605,5.835032,3.75
3626,51.85105,4.673464,3.5
3627,51.7831,5.357202,3.5
3628,52.64338,4.741907,4.01
3629,52.34207,6.623392,4.61
3630,52.36695,6.65052,4.59
3631,52.40057,5.246564,3.68
3632,51.4857,4.970069,3.5
3633,52.13873,4.676171,3.32
3634,52.12854,4.626673,3.76
3635,53.44447,5.738333,4
3636,52.17413,5.354012,3.75
3637,51.93089,4.805979,3.33
3638,52.31332,4.890445,3.7
3639,52.37295,4.969083,3.77
3640,52.40003,4.786604,3.69
3641,52.3413,4.918015,3.7
3642,52.24011,5.97187,4
3643,51.96825,5.856264,3.64
3644,51.88346,5.110191,3.5
3645,53.00233,6.576541,4.02
3646,51.39331,5.744009,3.57
3647,51.44948,4.90134,3.56
3648,52.33531,4.786014,3.7
3649,51.83474,4.519907,3.6
3650,51.41336,4.237522,3.61
3651,52.52016,4.916114,4.04
3652,51.89797,5.171131,3.5
3653,52.86119,6.485077,4.38
3654,53.13145,7.179364,3.63
3655,51.99854,5.658517,3.48
3656,51.94159,4.788386,3.19
3657,51.84665,5.643089,3.49
3658,53.18639,6.004053,3.66
3659,51.98812,4.474714,3.6
3660,51.92944,4.704209,3.24
3661,52.47577,4.667809,4.02
3662,52.47577,4.667809,4.02
3663,53.29929,5.882659,4
3664,52.26484,5.246995,3.68
3665,52.08516,4.73831,3.32
3666,52.20983,6.792404,4.69
3667,53.07467,5.523437,3.74
3668,51.81631,5.267252,3.5
3669,52.11931,6.514997,4
3670,52.0658,4.656911,3.76
3671,53.0117,7.192315,3.59
3672,51.60959,5.328442,3.51
3673,51.38622,3.585827,3.5
3674,52.16539,4.99442,3.5
3675,51.73306,3.887679,4.5
3676,52.09413,6.185966,4
3677,52.06435,5.219914,3.5
3678,52.25144,5.393497,3.5
3679,51.57054,3.705487,4.4
3680,51.92971,4.602414,3.6
3681,51.90951,4.54172,3.6
3682,51.5131,4.853115,3.5
3683,52.64399,6.71758,4.57
3684,51.59677,3.847436,4.4
3685,58.44325,14.87196,-1.49
3686,58.23546,14.61015,-1.68
3687,65.61002,19.14039,-14
3688,58.88005,14.91275,-2
3689,57.86634,14.12752,-1.43
3690,59.01954,12.23393,-1.57
3691,56.38064,16.09499,0
3692,60.02053,17.54217,-3
3693,59.40879,18.33227,-2.51
3694,60.71939,15.89304,-4
3695,57.49977,14.71872,-1.48
3696,60.54454,15.13729,-4
3697,63.26753,18.79832,-10.77
3698,57.66187,12.53587,-2
3699,61.33432,16.41437,-4.67
3700,55.74208,13.01222,0
3701,56.89053,16.63952,0
3702,60.47269,15.48967,-4
3703,57.70589,12.9275,-2
3704,58.3867,11.46186,0.15
3705,59.32065,18.08992,-2.53
3706,56.06261,14.47599,0
3707,60.26603,16.01469,-4
3708,58.557,12.35994,-1
3709,57.24253,12.12112,-2
3710,61.12593,14.59618,-6.07
3711,64.50806,20.66482,-10
3712,56.74718,12.60684,0
3713,60.13733,15.43567,-4
3714,59.52554,17.51118,-2.67
3715,59.85029,15.05797,-4
3716,62.34481,17.03933,-7
3717,57.23045,17.08581,0.55
3718,56.01507,14.18097,0
3719,55.65386,13.3294,0
3720,59.22084,14.42191,-2.55
3721,61.80669,16.57845,-4.25
3722,57.38193,14.65553,-1.51
3723,58.91428,11.93316,-1.57
3724,61.38315,15.8337,-5.22
3725,56.10339,12.90007,0
3726,59.28857,17.83803,-2.54
3727,57.65745,14.96562,-2
3728,55.81746,13.29966,0
3729,58.18858,11.47249,0.15
3730,56.61647,15.55767,-0.34
3731,59.62547,17.07456,-2.65
3732,59.38643,16.46238,-3
3733,62.30779,17.3822,-7
3734,59.98077,15.82662,-3.48
3735,58.15681,13.53434,-1.34
3736,59.42828,15.58193,-2.53
3737,59.69659,14.16644,-3
3738,62.42792,17.39336,-8.16
3739,59.17243,14.88519,-2
3740,59.77265,14.51465,-2
3741,59.04845,16.59079,-2
3742,57.80384,12.34982,-2
3743,59.10072,18.09223,-2.54
3744,59.51931,13.45144,-3
3745,60.56815,15.68841,-4
3746,59.4544,15.39381,-2
3747,62.51855,12.60541,-5
3748,56.66621,16.45598,0
3749,57.89167,16.41976,-0.67
3750,60.1871,18.20216,-3
3751,57.27812,13.52922,-2
3752,59.04204,17.33106,-2
3753,57.34289,13.73769,-2
3754,60.14684,15.12127,-4
3755,61.30982,17.07707,-3.6
3756,58.68798,11.25256,-0.6
3757,57.69748,11.89151,-2
3758,58.0304,14.45975,-1.47
3759,58.98852,14.10107,-2.01
3760,61.0289,13.33829,-6.85
3761,60.15626,15.19346,-4
3762,56.95437,16.47577,0
3763,60.68191,17.19315,-2.92
3764,58.53196,13.4646,-1
3765,63.19349,14.62532,-5
3766,57.91495,14.08273,-1.44
3767,60.0386,13.67877,-3
3768,59.07013,15.12523,-2
3769,60.04514,18.59567,-3
3770,57.47313,12.08073,-2
3771,58.81647,14.95073,-2
3772,59.33085,13.45817,-3
3773,65.81734,24.15177,-10
3774,56.45808,12.89006,0
3775,59.32454,18.45957,-2.52
3776,59.31,18.11996,-2.53
3777,58.08168,13.00429,-1.34
3778,59.06815,17.71251,-2.35
3779,63.33195,14.49427,-5
3780,58.28857,14.28525,-1.55
3781,60.53601,16.31153,-4
3782,58.86666,14.21974,-1.52
3783,61.71059,17.10072,-2.6
3784,57.48325,15.85523,-1.3
3785,58.42685,11.29187,0.15
3786,57.79244,14.26263,-2
3787,63.3252,19.15247,-13
3788,56.99402,13.22945,0
3789,63.17072,17.29924,-9
3790,56.13626,13.75597,0
3791,56.19908,12.53982,0
3792,57.15349,16.04481,0
3793,58.03612,11.75622,-1.48
3794,61.84969,12.73226,-7.85
3795,60.67587,15.07291,-4
3796,66.60082,19.87853,-14.55
3797,56.22444,14.5244,0
3798,61.70121,16.17853,-5.1
3799,65.8521,23.14751,-10
3800,56.64313,16.36332,0
3801,58.5519,14.46797,-1
3802,58.97382,16.23459,-2.02
3803,62.62177,17.93438,-8.05
3804,67.14142,20.74375,-24
3805,59.49317,13.30139,-3
3806,67.84371,20.36601,-20
3807,55.68791,14.23591,0
3808,55.52633,12.9119,0
3809,57.37948,18.18778,-1
3810,56.14048,13.12982,0
3811,52.33546,4.653944,3.69
3812,51.96097,5.21448,3.5
3813,52.64399,6.71758,4.57
3814,52.51176,6.237705,4
3815,53.27791,6.032348,3.67
3816,52.12091,5.174432,3.6
3817,53.16082,4.876259,4.2
3818,51.29725,3.838887,3.24
3819,51.89821,4.597152,3.6
3820,52.09081,5.002373,3.6
3821,51.56477,5.816032,3.67
3822,52.21262,4.884253,3.69
3823,52.80873,4.736503,3.99
3824,51.67893,3.873565,4.4
3825,53.12011,6.258568,3.66
3826,52.6114,6.474416,4.6
3827,52.606,6.475759,4.6
3828,52.26,6.729525,4.69
3829,53.30809,6.9526,2.92
3830,51.7265,4.265752,3.8
3831,52.46572,6.481136,4.61
3832,52.93216,4.791183,3.99
3833,52.3856,7.034523,5
3834,52.27159,6.129072,4
3835,52.84631,6.333276,4.39
3836,51.65276,4.361524,3.81
3837,51.63829,5.529223,3.4
3838,51.85632,6.470656,4.35
3839,51.7581,4.10416,4.17
3840,51.92128,5.63479,3.49
3841,53.3229,6.021013,3.67
3842,51.67581,4.85264,3.51
3843,51.8125,4.691479,3.33
3844,53.11328,6.06276,3.66
3845,51.69387,3.990249,4.17
3846,51.82984,5.43987,3.6
3847,52.04733,5.2608,3.5
3848,52.53772,5.717837,3.48
3849,51.8935,5.592502,3.49
3850,51.73276,4.92725,3.43
3851,51.9134,5.502471,3.39
3852,52.71171,6.414736,4.62
3853,51.97456,5.454594,3.5
3854,52.04087,5.620872,3.48
3855,53.12968,6.603942,4.03
3856,51.72511,5.056158,3.38
3857,51.46032,5.502766,3.58
3858,52.45914,5.834969,4
3859,52.73281,6.883165,4.56
3860,52.22005,6.978627,5
3861,52.23441,6.841499,4.69
3862,52.18661,6.853105,4.69
3863,52.30112,6.584127,4.63
3864,52.34514,5.999672,4
3865,51.93493,6.319843,4
3866,53.07767,4.775754,4.2
3867,53.30435,6.478334,3.66
3868,53.18409,7.082783,3.64
3869,53.17884,5.579111,4
3870,53.24903,6.324099,3.66
3871,53.25121,6.6718,3.66
3872,52.6955,4.738182,4
3873,51.88733,5.275779,3.5
3874,51.93563,4.858274,3.33
3875,51.87347,5.945319,3.65
3876,52.60637,6.062356,4
3877,51.70618,5.963511,3.49
3878,53.01638,6.773666,4.63
3879,51.8252,3.996333,4.19
3880,51.82171,4.005146,4.19
3881,52.24728,6.573892,4
3882,51.83823,5.01034,3.43
3883,53.01086,6.056699,3.65
3884,52.0041,4.71181,3.24
3885,51.78496,4.268647,3.66
3886,52.60675,6.670681,4.58
3887,51.39574,3.504959,4.01
3888,51.76016,5.955508,3.65
3889,51.90123,4.300633,3.59
3890,53.09374,5.817608,3.75
3891,51.82434,5.22371,3.5
3892,52.16732,6.73697,4.52
3893,52.36971,4.668063,3.69
3894,52.39758,4.66908,4.03
3895,52.11943,6.593862,4
3896,52.0036,4.784645,3.24
3897,51.52862,4.256227,3.81
3898,51.37848,5.241115,3.38
3899,52.54177,6.609816,4.58
3900,52.35906,5.631352,3.47
3901,51.82318,4.839285,3.33
3902,53.18067,6.627816,4.03
3903,53.17268,5.454944,4
3904,52.48604,6.041377,4
3905,53.06662,6.320163,3.65
3906,52.1014,4.60086,3.76
3907,52.34435,4.637652,3.69
3908,51.86928,4.249123,4
3909,52.39248,6.054689,4
3910,52.97121,5.895302,3.65
3911,52.96383,5.938384,3.65
3912,50.88903,5.95616,3.44
3913,52.59563,4.721942,4.02
3914,52.4419,6.20253,4
3915,51.84427,4.175731,4
3916,52.28112,6.769738,4.69
3917,52.20429,6.645907,4
3918,51.71212,4.092441,4.17
3919,52.52303,6.168659,4
3920,50.81714,5.715449,3.39
3921,51.50154,5.17302,3.43
3922,52.22613,5.20174,3.68
3923,50.9144,5.913808,3.44
3924,52.24521,6.411275,4
3925,52.31509,4.705616,3.7
3926,51.71823,4.711747,3.43
3927,53.17188,6.774154,4.03
3928,53.21416,6.511992,3.66
3929,52.17316,4.577662,4.04
3930,51.82864,4.430067,3.6
3931,52.26184,5.08293,3.69
3932,52.02914,5.131149,3.5
3933,52.08881,4.266888,4.82
3934,52.30978,5.242453,3.68
3935,51.28039,4.076004,3.5
3936,52.98339,5.761418,4
3937,51.6566,4.997401,3.43
3938,50.88404,6.049896,3.58
3939,52.57762,5.876008,4
3940,52.20271,4.44106,4.03
3941,52.48371,5.031343,3.53
3942,52.83037,6.844943,4.58
3943,51.3769,4.024386,3.84
3944,53.2253,6.116922,3.66
3945,51.55755,3.805495,4.41
3946,51.69571,5.893942,3.39
3947,52.19914,4.705929,3.52
3948,53.15252,6.366864,3.66
3949,51.91298,5.054773,3.5
3950,51.8915,5.088348,3.5
3951,53.19615,5.829101,3.75
3952,52.17344,4.492855,4.03
3953,51.73197,4.48279,3.57
3954,52.1143,5.038673,3.6
3955,52.22134,4.660216,3.52
3956,52.50397,5.499584,3.67
3957,52.86223,5.702465,4
3958,51.99928,6.562954,4
3959,51.95831,5.533142,3.39
3960,52.24676,4.561678,3.52
3961,52.22476,5.00707,3.69
3962,51.9711,4.959737,3.5
3963,52.26183,7.013821,5
3964,51.31277,5.592764,3.58
3965,52.15295,5.039833,3.5
3966,52.1215,5.044458,3.5
3967,51.83067,5.522573,3.49
3968,50.86488,5.684535,3.64
3969,50.87201,5.705892,3.63
3970,53.15514,6.260768,3.66
3971,51.63358,4.062902,4.17
3972,51.91817,4.989316,3.43
3973,51.34971,5.870004,3.86
3974,51.76752,4.06187,4.17
3975,52.71071,6.194196,4
3976,51.76969,4.179183,4.17
3977,51.86589,6.023637,3.65
3978,52.04294,4.938642,3.6
3979,52.13102,6.60294,4
3980,52.74025,4.885612,4
3981,51.57502,4.220442,3.81
3982,51.80809,5.180264,3.5
3983,51.96721,4.153491,3.99
3984,52.21557,4.601771,3.52
3985,52.00472,5.073027,3.5
3986,52.19501,4.980994,3.69
3987,51.97387,6.003334,4
3988,51.88782,4.658352,3.5
3989,52.18864,4.758742,3.52
3990,51.63011,4.708728,3.51
3991,52.23343,5.47548,3.67
3992,52.36908,6.619739,4.6
3993,52.68702,5.68346,4
3994,52.22253,4.447957,4.03
3995,52.2563,4.513162,4.04
3996,51.72078,4.432353,3.81
3997,51.97305,4.630767,3.6
3998,51.81273,5.487711,3.49
3999,51.58792,5.224565,3.56
4000,52.04765,6.145772,4
4001,52.31106,6.893878,5
4002,52.3508,6.111312,4
4003,52.5275,6.407499,4.38
4004,53.32841,6.593035,3.66
4005,51.6734,4.358164,3.81
4006,51.33991,3.500082,3.51
4007,53.08086,4.880186,4.2
4008,52.75171,6.731216,4.59
4009,52.99143,6.279825,3.65
4010,52.58067,4.995147,4.03
4011,51.91827,4.117034,3.99
4012,52.41395,6.932662,5
4013,51.39169,4.322853,3.67
4014,51.82864,4.430067,3.6
4015,53.11748,7.024899,3.61
4016,51.68519,4.179995,3.8
4017,51.82642,4.187818,4
4018,53.03477,4.824068,4.2
4019,52.02012,4.855818,3.5
4020,51.75002,5.800409,3.39
4021,51.17257,5.879582,3.9
4022,51.82695,4.702862,3.19
4023,51.79916,4.346594,3.67
4024,51.54815,4.143264,3.81
4025,51.3662,4.388078,3.57
4026,52.39652,6.263412,4
4027,52.0518,4.721297,3.32
4028,51.9678,5.725277,3.64
4029,51.36487,3.379826,3.36
4030,51.97449,5.531739,3.39
4031,51.87409,4.620813,3.6
4032,51.53524,4.995561,3.5
4033,51.60418,4.921338,3.5
4034,52.19081,4.666564,3.52
4035,52.27207,4.726791,3.54
4036,52.31963,6.530348,4.63
4037,50.91975,6.091653,3.58
4038,51.98268,4.469001,3.6
4039,51.2206,5.988898,4.01
4040,52.35749,6.918948,5
4041,51.89365,4.465009,3.6
4042,51.91851,4.227522,4
4043,52.75991,6.347709,4.38
4044,52.09124,6.439856,4
4045,51.72193,5.281978,3.5
4046,53.17019,6.982017,3.62
4047,51.84517,4.936261,3.43
4048,53.26268,6.98843,3.65
4049,53.47644,6.193491,3.68
4050,51.62848,5.441082,3.4
4051,52.84317,6.750357,4.6
4052,51.92392,5.112849,3.5
4053,52.94744,7.161376,4.56
4054,50.83323,5.969671,3.44
4055,52.76358,6.792337,4.58
4056,51.81638,4.930748,3.43
4057,51.83108,4.800014,3.33
4058,53.22381,6.790796,3.59
4059,52.90372,5.640334,4
4060,52.94236,6.454387,4.39
4061,53.02414,5.642524,4
4062,52.19568,5.29841,3.76
4063,51.84247,4.364461,3.6
4064,53.27488,5.639505,4
4065,51.55641,4.076692,3.81
4066,51.5555,4.075276,3.81
4067,51.56195,5.445331,3.5
4068,51.61469,4.144326,3.81
4069,53.01322,6.956884,4.61
4070,52.78591,6.1007,4
4071,50.97526,5.75217,3.38
4072,51.98104,4.767478,3.24
4073,52.09328,4.472568,3.75
4074,51.74604,4.562162,3.57
4075,51.06398,5.832767,3.76
4076,53.00852,4.785667,4.2
4077,52.88095,7.09775,4.55
4078,53.36941,5.238892,4
4079,52.26173,6.124513,4
4080,51.54186,4.231386,3.81
4081,51.91794,5.434158,3.5
4082,51.60289,5.072931,3.5
4083,51.55805,5.116508,3.5
4084,52.41061,6.766427,5
4085,52.91894,6.94903,4.59
4086,52.24025,4.832691,3.54
4087,53.39855,6.676199,3.2
4088,53.41045,6.738224,3.21
4089,53.35227,6.338359,3.67
4090,52.63599,4.886803,4.01
4091,52.11088,5.10732,3.6
4092,53.29903,5.08463,4
4093,52.67257,5.949516,4
4094,53.06388,7.128824,3.6
4095,52.40939,6.63262,4.59
4096,52.44783,6.566025,4.6
4097,51.71257,5.072168,3.43
4098,51.42939,4.054459,3.84
4099,52.05048,4.651329,3.76
4100,52.05685,4.662891,3.76
4101,51.44696,3.61796,4
4102,52.88601,5.396554,4
4103,51.70585,4.941993,3.43
4104,52.35746,6.849936,5
4105,51.26748,5.735865,3.57
4106,52.32637,5.019403,3.77
4107,53.36871,6.415354,3.67
4108,51.9699,6.211409,4
4109,52.73385,5.135923,4.01
4110,52.86368,6.599501,4.38
4111,52.45448,6.619174,4.58
4112,51.69094,3.763218,4.49
4113,52.41448,4.801108,3.69
4114,52.41359,4.80259,3.69
4115,51.85071,5.796977,3.48
4116,52.92952,5.032169,4.26
4117,52.83602,5.02254,4
4118,52.15254,5.305803,3.76
4119,50.82728,5.895787,3.44
4120,53.04863,6.198968,3.65
4121,51.44953,3.934438,3.8
4122,51.68951,4.456157,3.67
4123,53.33469,6.501623,3.66
4124,51.98696,6.706786,4.53
4125,52.08664,4.855027,3.5
4126,52.88719,5.989423,3.65
4127,52.97317,5.451658,3.74
4128,52.16898,4.625983,3.32
4129,52.08963,5.44747,3.49
4130,52.43095,4.861184,3.69
4131,52.37703,4.551908,4.02
4132,52.36105,5.508033,3.49
4133,52.08771,5.211071,3.6
4134,51.93637,5.713407,3.48
4135,53.25214,6.384107,3.66
4136,51.80742,4.266639,3.66
4137,53.09813,6.698626,4.03
4138,52.16149,6.19448,4
4139,52.30191,4.609042,3.69
4140,52.36292,4.737185,3.7
4141,51.81454,4.587016,3.57
4142,52.50937,6.049088,4
4143,51.91009,5.782983,3.65
4144,51.82985,5.371679,3.5
4145,51.95532,6.458494,4
4146,53.10561,6.901975,3.6
4147,52.03923,5.523201,3.39
4148,52.46044,4.659229,4.02
4149,51.38233,6.156245,3.83
4150,51.55233,5.988958,4.01
4151,52.00029,5.097817,3.5
4152,51.87675,4.186476,4
4153,52.35002,4.683061,3.69
4154,51.70129,5.451296,3.4
4155,53.04183,7.099603,3.59
4156,41.33195,-6.954509,5.7
4157,37.16244,-8.318293,16
4158,40.19161,-8.784188,10
4159,41.26853,-7.458998,5.7
4160,37.3204,-8.799153,15.68
4161,37.87901,-8.142441,14
4162,37.14009,-7.611248,16
4163,39.22581,-8.582836,9.71
4164,38.79506,-9.475204,9.67
4165,37.51366,-8.055748,14.97
4166,37.65088,-8.794103,15.43
4167,41.07036,-8.248418,9.67
4168,41.09118,-8.249074,9.67
4169,39.19005,-7.666671,13.68
4170,39.69148,-8.440405,10
4171,37.16944,-7.503306,16
4172,37.93217,-8.393887,14
4173,40.96814,-7.705259,5.3
4174,38.24048,-7.983478,14
4175,41.26253,-8.084356,9.58
4176,38.19491,-7.223252,14
4177,41.61379,-8.354347,11
4178,40.18287,-8.544609,10
4179,38.19586,-8.530397,14
4180,39.44064,-8.717264,10
4181,40.26672,-8.520444,10
4182,41.47192,-8.766264,9.53
4183,40.45043,-8.448677,9
4184,41.81447,-8.414035,9.12
4185,41.13034,-8.584082,9.67
4186,38.73061,-7.98305,13.68
4187,38.71787,-8.000058,13.68
4188,41.24327,-8.398233,9.62
4189,39.11084,-7.276322,13.63
4190,38.97749,-9.062964,9.66
4191,40.04784,-7.417181,5.95
4192,39.34151,-9.332173,9.7
4193,39.12167,-9.007625,9.68
4194,39.08558,-8.840932,9.68
4195,39.05625,-8.868953,9.67
4196,39.33436,-8.525776,10
4197,40.5788,-7.759183,5.3
4198,41.54184,-8.611293,9.51
4199,41.63191,-8.712571,8.89
4200,38.78274,-9.094463,9.64
4201,38.00323,-7.828298,14
4202,38.01133,-7.894499,14
4203,40.35453,-7.357268,5.95
4204,39.43518,-8.959543,10
4205,39.13403,-8.683396,9.69
4206,37.11125,-8.467547,16
4207,37.11258,-8.469019,16
4208,41.26189,-8.273806,9.61
4209,40.24699,-8.78472,10
4210,38.81473,-7.430164,13.63
4211,38.91675,-8.890311,9.66
4212,41.68377,-7.65604,5.05
4213,41.7972,-6.746494,1
4214,38.88889,-9.122702,9.66
4215,37.08028,-8.780667,15.68
4216,41.53156,-8.49576,9.51
4217,39.3985,-9.160339,10
4218,41.66252,-8.382141,8.94
4219,39.64468,-8.856552,10
4220,41.45198,-8.173423,11
4221,32.64606,-16.97241,16
4222,41.25401,-8.673665,9.6
4223,41.86208,-8.826762,7
4224,41.17331,-8.471519,9.65
4225,40.54777,-8.123116,9
4226,38.99884,-7.061062,13.63
4227,38.99796,-7.076981,13.63
4228,41.97188,-8.710574,7
4229,40.48484,-7.895046,6.13
4230,32.64325,-16.83094,16.57
4231,40.34101,-8.593188,9.49
4232,40.19896,-8.636885,10
4233,40.2844,-7.373319,5.95
4234,38.51123,-9.141094,9.64
4235,39.02128,-8.959113,9.67
4236,39.14557,-8.775847,9.69
4237,38.30616,-8.73916,9.67
4238,37.09117,-8.468763,16
4239,38.93667,-7.801487,13.68
4240,39.40564,-9.217887,10
4241,39.99001,-8.203336,10
4242,39.84362,-7.49961,10.68
4243,39.82071,-7.51742,9.13
4244,39.41068,-7.459043,10.68
4245,39.41436,-7.451588,10.68
4246,40.89344,-7.932508,9
4247,37.21154,-7.453008,16
4248,37.67954,-8.078319,14
4249,38.8049,-9.34353,9.66
4250,39.74449,-7.556829,9.13
4251,40.1671,-8.390916,10
4252,41.50466,-8.454769,9.52
4253,37.80048,-8.668094,14.38
4254,38.97328,-8.811079,9.67
4255,41.17703,-8.376191,9.64
4256,39.34047,-8.47387,10
4257,39.39508,-9.194137,10
4258,41.72667,-7.480119,2.63
4259,38.72824,-9.116534,9.64
4260,40.22322,-8.449072,10
4261,41.07909,-8.107214,9.64
4262,38.80067,-9.3988,9.67
4263,37.14533,-8.519326,16
4264,40.10792,-8.498204,10
4265,38.93124,-8.491104,9.68
4266,40.08256,-8.873418,10
4267,41.50608,-8.43319,9.51
4268,38.93583,-8.862744,9.66
4269,37.08784,-7.905363,16
4270,38.83711,-7.603075,13.68
4271,33.04076,-16.37392,16.44
4272,38.52655,-7.915469,14
4273,41.50571,-8.755252,9.52
4274,38.52434,-8.807475,9.64
4275,37.01643,-7.896844,16
4276,37.01302,-7.954314,16
4277,39.58899,-8.597512,10
4278,40.39412,-8.624962,9.53
4279,41.11263,-8.567996,9.68
4280,38.59111,-9.1049,9.63
4281,38.064,-8.114872,14
4282,37.11184,-8.243129,16
4283,39.56852,-9.009781,10
4284,40.89974,-6.969395,5.63
4285,37.06397,-8.84296,15.68
4286,41.29535,-8.164356,9.58
4287,39.89742,-8.264272,10
4288,38.16131,-8.550883,14
4289,40.16874,-8.619921,10
4290,40.60384,-7.525744,5.3
4291,39.42731,-9.20437,10
4292,41.14303,-8.575963,9.67
4293,38.81451,-9.148564,9.65
4294,39.04877,-7.654915,13.68
4295,41.561,-8.443098,11
4296,32.63725,-16.92923,16
4297,40.17919,-7.51965,6.13
4298,39.36311,-9.143158,9.68
4299,41.10661,-8.649606,9.68
4300,37.08584,-8.324785,16
4301,41.16595,-8.306245,9.64
4302,39.74451,-8.929509,10
4303,41.79422,-8.860675,9.08
4304,40.67035,-7.698385,5.3
4305,39.40006,-8.460684,10
4306,40.50036,-7.597406,5.3
4307,41.12222,-8.555985,9.68
4308,40.24664,-7.476865,5.95
4309,38.65393,-27.20252,16
4310,38.69123,-9.44532,9.67
4311,37.12111,-8.31036,16
4312,39.94306,-7.237203,5.95
4313,39.91322,-7.230867,5.95
4314,39.82779,-7.26672,10.68
4315,37.13343,-8.439928,16
4316,38.58727,-8.931955,9.63
4317,37.11746,-8.68489,16
4318,41.09265,-7.796908,5.3
4319,41.73331,-8.66274,9.02
4320,39.48669,-8.555391,10
4321,40.1014,-8.810883,10
4322,40.99323,-7.633356,5.3
4323,41.05559,-8.484508,9.71
4324,40.3155,-7.691812,6.13
4325,37.11818,-8.026314,16
4326,40.12197,-8.266997,10
4327,39.54372,-7.996308,9.13
4328,41.52034,-6.956541,5.7
4329,39.17624,-9.326764,9.7
4330,32.70772,-16.76289,16.57
4331,38.93245,-9.337685,9.67
4332,38.85809,-9.442695,9.68
4333,40.16295,-8.753912,10
4334,38.91613,-9.27401,9.67
4335,37.16493,-7.504829,16
4336,41.34816,-8.193942,9.56
4337,39.43673,-8.206559,10.8
4338,39.06226,-8.744068,9.68
4339,41.55999,-8.788031,11
4340,41.20722,-8.709201,9.62
4341,40.37382,-8.449096,9
4342,40.95518,-7.250079,5.63
4343,42.10757,-8.261529,7
4344,38.14173,-8.72796,11.17
4345,41.14708,-7.883097,9.57
4346,37.14393,-8.499443,16
4347,38.94176,-9.199213,9.67
4348,39.52691,-8.694357,10
4349,39.22583,-9.267333,9.71
4350,40.08755,-8.331567,10
4351,41.48362,-6.274968,3.65
4352,41.46989,-7.183306,5.7
4353,41.33946,-6.710829,5.15
4354,41.32925,-6.707384,5.15
4355,40.44062,-8.451131,9
4356,40.98489,-7.60483,5.3
4357,42.07082,-8.506406,7
4358,37.28823,-8.565323,16
4359,41.40531,-7.961654,11
4360,41.82405,-7.796441,5.08
4361,37.22923,-7.43338,16
4362,38.85075,-9.33901,9.67
4363,40.1646,-8.689004,10
4364,38.94103,-8.174187,13.93
4365,40.39046,-8.227987,9
4366,38.14471,-7.449628,14
4367,38.38983,-7.342048,14
4368,41.39366,-7.4409,5.7
4369,38.66854,-9.148999,9.64
4370,39.58251,-9.068781,10
4371,40.52382,-7.87178,5.3
4372,40.52168,-7.845781,5.3
4373,39.5186,-7.638361,9.13
4374,39.35716,-9.160556,9.68
4375,37.423,-8.759746,15.68
4376,37.5957,-8.65473,14.38
4377,39.91122,-7.917376,6.13
4378,39.73249,-8.791814,10
4379,37.02341,-7.826095,16
4380,37.018,-7.858478,16
4381,40.72634,-8.174617,9.71
4382,40.35558,-7.87059,6.13
4383,40.80862,-8.440461,9.77
4384,39.70281,-8.279719,10
4385,39.29316,-9.285088,9.78
4386,41.16443,-8.345655,9.65
4387,37.16975,-8.205643,16
4388,41.59829,-8.448516,8.86
4389,38.57539,-8.972868,9.63
